"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","CPI","TOT","AGRWTH","M","2010-12",2.2,
"EA19","CPI","TOT","AGRWTH","M","2011-01",2.3,
"EA19","CPI","TOT","AGRWTH","M","2011-02",2.4,
"EA19","CPI","TOT","AGRWTH","M","2011-03",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-04",2.8,
"EA19","CPI","TOT","AGRWTH","M","2011-05",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-06",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-07",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-09",3,
"EA19","CPI","TOT","AGRWTH","M","2011-10",3,
"EA19","CPI","TOT","AGRWTH","M","2011-11",3,
"EA19","CPI","TOT","AGRWTH","M","2011-12",2.8,
"EA19","CPI","TOT","AGRWTH","M","2012-01",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-02",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-03",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-04",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-05",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-06",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-07",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-09",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2012-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2012-12",2.2,
"EA19","CPI","TOT","AGRWTH","M","2013-01",2,
"EA19","CPI","TOT","AGRWTH","M","2013-02",1.8,
"EA19","CPI","TOT","AGRWTH","M","2013-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","2013-04",1.2,
"EA19","CPI","TOT","AGRWTH","M","2013-05",1.4,
"EA19","CPI","TOT","AGRWTH","M","2013-06",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-07",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-08",1.3,
"EA19","CPI","TOT","AGRWTH","M","2013-09",1.1,
"EA19","CPI","TOT","AGRWTH","M","2013-10",0.7,
"EA19","CPI","TOT","AGRWTH","M","2013-11",0.8,
"EA19","CPI","TOT","AGRWTH","M","2013-12",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-01",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-02",0.7,
"EA19","CPI","TOT","AGRWTH","M","2014-03",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-04",0.7,
"EA19","CPI","TOT","AGRWTH","M","2014-05",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-06",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-07",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-08",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-09",0.3,
"EA19","CPI","TOT","AGRWTH","M","2014-10",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-11",0.3,
"EA19","CPI","TOT","AGRWTH","M","2014-12",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-01",-0.6,
"EA19","CPI","TOT","AGRWTH","M","2015-02",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2015-03",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-04",0,
"EA19","CPI","TOT","AGRWTH","M","2015-05",0.3,
"EA19","CPI","TOT","AGRWTH","M","2015-06",0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-07",0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-08",0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-09",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-10",0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-11",0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-12",0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-01",0.3,
"EA19","CPI","TOT","AGRWTH","M","2016-02",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-03",0,
"EA19","CPI","TOT","AGRWTH","M","2016-04",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-05",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2016-06",0.1,
"EA19","CPI","TOT","AGRWTH","M","2016-07",0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-08",0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-09",0.4,
"EA19","CPI","TOT","AGRWTH","M","2016-10",0.5,
"EA19","CPI","TOT","AGRWTH","M","2016-11",0.6,
"EA19","CPI","TOT","AGRWTH","M","2016-12",1.1,
"EA19","CPI","TOT","AGRWTH","M","2017-01",1.8,
"LTU","CPI","TOT","AGRWTH","M","1996-11",15.04005,
"LTU","CPI","TOT","AGRWTH","M","1996-12",13.06898,
"LTU","CPI","TOT","AGRWTH","M","1997-01",12.70325,
"LTU","CPI","TOT","AGRWTH","M","1997-02",10.68764,
"LTU","CPI","TOT","AGRWTH","M","1997-03",8.321652,
"LTU","CPI","TOT","AGRWTH","M","1997-04",7.283336,
"LTU","CPI","TOT","AGRWTH","M","1997-05",7.876844,
"LTU","CPI","TOT","AGRWTH","M","1997-06",7.631102,
"LTU","CPI","TOT","AGRWTH","M","1997-07",8.682339,
"LTU","CPI","TOT","AGRWTH","M","1997-08",8.744291,
"LTU","CPI","TOT","AGRWTH","M","1997-09",8.656661,
"LTU","CPI","TOT","AGRWTH","M","1997-10",8.982151,
"LTU","CPI","TOT","AGRWTH","M","1997-11",8.947378,
"LTU","CPI","TOT","AGRWTH","M","1997-12",8.362616,
"LTU","CPI","TOT","AGRWTH","M","1998-01",6.451979,
"LTU","CPI","TOT","AGRWTH","M","1998-02",6.390067,
"LTU","CPI","TOT","AGRWTH","M","1998-03",6.685412,
"LTU","CPI","TOT","AGRWTH","M","1998-04",6.932315,
"LTU","CPI","TOT","AGRWTH","M","1998-05",6.679815,
"LTU","CPI","TOT","AGRWTH","M","1998-06",5.991271,
"LTU","CPI","TOT","AGRWTH","M","1998-07",5.113998,
"LTU","CPI","TOT","AGRWTH","M","1998-08",4.391102,
"LTU","CPI","TOT","AGRWTH","M","1998-09",3.654933,
"LTU","CPI","TOT","AGRWTH","M","1998-10",3.669016,
"LTU","CPI","TOT","AGRWTH","M","1998-11",2.732755,
"LTU","CPI","TOT","AGRWTH","M","1998-12",2.415335,
"LTU","CPI","TOT","AGRWTH","M","1999-01",2.354192,
"LTU","CPI","TOT","AGRWTH","M","1999-02",1.893266,
"LTU","CPI","TOT","AGRWTH","M","1999-03",1.238739,
"LTU","CPI","TOT","AGRWTH","M","1999-04",0.7124006,
"LTU","CPI","TOT","AGRWTH","M","1999-05",0.1252365,
"LTU","CPI","TOT","AGRWTH","M","1999-06",0.5376044,
"LTU","CPI","TOT","AGRWTH","M","1999-07",-0.2206264,
"LTU","CPI","TOT","AGRWTH","M","1999-08",0.2046399,
"LTU","CPI","TOT","AGRWTH","M","1999-09",1.312111,
"LTU","CPI","TOT","AGRWTH","M","1999-10",0.2257528,
"LTU","CPI","TOT","AGRWTH","M","1999-11",0.07875499,
"LTU","CPI","TOT","AGRWTH","M","1999-12",0.3125307,
"LTU","CPI","TOT","AGRWTH","M","2000-01",0.8523991,
"LTU","CPI","TOT","AGRWTH","M","2000-02",0.8149058,
"LTU","CPI","TOT","AGRWTH","M","2000-03",0.8285374,
"LTU","CPI","TOT","AGRWTH","M","2000-04",0.7832951,
"LTU","CPI","TOT","AGRWTH","M","2000-05",0.4521285,
"LTU","CPI","TOT","AGRWTH","M","2000-06",1.258403,
"LTU","CPI","TOT","AGRWTH","M","2000-07",1.382509,
"LTU","CPI","TOT","AGRWTH","M","2000-08",0.9579469,
"LTU","CPI","TOT","AGRWTH","M","2000-09",0.3358415,
"LTU","CPI","TOT","AGRWTH","M","2000-10",1.168514,
"LTU","CPI","TOT","AGRWTH","M","2000-11",1.511124,
"LTU","CPI","TOT","AGRWTH","M","2000-12",1.44396,
"LTU","CPI","TOT","AGRWTH","M","2001-01",-0.2926292,
"LTU","CPI","TOT","AGRWTH","M","2001-02",-0.1354567,
"LTU","CPI","TOT","AGRWTH","M","2001-03",0.6230103,
"LTU","CPI","TOT","AGRWTH","M","2001-04",0.844627,
"LTU","CPI","TOT","AGRWTH","M","2001-05",1.770727,
"LTU","CPI","TOT","AGRWTH","M","2001-06",1.572749,
"LTU","CPI","TOT","AGRWTH","M","2001-07",1.165164,
"LTU","CPI","TOT","AGRWTH","M","2001-08",2.420249,
"LTU","CPI","TOT","AGRWTH","M","2001-09",2.192277,
"LTU","CPI","TOT","AGRWTH","M","2001-10",2.327027,
"LTU","CPI","TOT","AGRWTH","M","2001-11",1.908347,
"LTU","CPI","TOT","AGRWTH","M","2001-12",2.031484,
"LTU","CPI","TOT","AGRWTH","M","2002-01",3.252288,
"LTU","CPI","TOT","AGRWTH","M","2002-02",2.852608,
"LTU","CPI","TOT","AGRWTH","M","2002-03",1.625143,
"LTU","CPI","TOT","AGRWTH","M","2002-04",1.380917,
"LTU","CPI","TOT","AGRWTH","M","2002-05",0.4468968,
"LTU","CPI","TOT","AGRWTH","M","2002-06",-0.44603,
"LTU","CPI","TOT","AGRWTH","M","2002-07",0.08004864,
"LTU","CPI","TOT","AGRWTH","M","2002-08",-1.099268,
"LTU","CPI","TOT","AGRWTH","M","2002-09",-1.481054,
"LTU","CPI","TOT","AGRWTH","M","2002-10",-1.140481,
"LTU","CPI","TOT","AGRWTH","M","2002-11",-0.9890404,
"LTU","CPI","TOT","AGRWTH","M","2002-12",-0.9768615,
"LTU","CPI","TOT","AGRWTH","M","2003-01",-1.9504,
"LTU","CPI","TOT","AGRWTH","M","2003-02",-1.979873,
"LTU","CPI","TOT","AGRWTH","M","2003-03",-1.084836,
"LTU","CPI","TOT","AGRWTH","M","2003-04",-0.9962601,
"LTU","CPI","TOT","AGRWTH","M","2003-05",-0.7980669,
"LTU","CPI","TOT","AGRWTH","M","2003-06",-0.368661,
"LTU","CPI","TOT","AGRWTH","M","2003-07",-0.8881873,
"LTU","CPI","TOT","AGRWTH","M","2003-08",-1.044253,
"LTU","CPI","TOT","AGRWTH","M","2003-09",-0.8418852,
"LTU","CPI","TOT","AGRWTH","M","2003-10",-1.329336,
"LTU","CPI","TOT","AGRWTH","M","2003-11",-0.9752187,
"LTU","CPI","TOT","AGRWTH","M","2003-12",-1.327494,
"LTU","CPI","TOT","AGRWTH","M","2004-01",-1.306398,
"LTU","CPI","TOT","AGRWTH","M","2004-02",-1.283807,
"LTU","CPI","TOT","AGRWTH","M","2004-03",-1.031954,
"LTU","CPI","TOT","AGRWTH","M","2004-04",-0.6477696,
"LTU","CPI","TOT","AGRWTH","M","2004-05",1.037701,
"LTU","CPI","TOT","AGRWTH","M","2004-06",1.054844,
"LTU","CPI","TOT","AGRWTH","M","2004-07",1.861351,
"LTU","CPI","TOT","AGRWTH","M","2004-08",2.19763,
"LTU","CPI","TOT","AGRWTH","M","2004-09",3.181946,
"LTU","CPI","TOT","AGRWTH","M","2004-10",3.181131,
"LTU","CPI","TOT","AGRWTH","M","2004-11",2.961461,
"LTU","CPI","TOT","AGRWTH","M","2004-12",2.89819,
"LTU","CPI","TOT","AGRWTH","M","2005-01",2.890413,
"LTU","CPI","TOT","AGRWTH","M","2005-02",3.311315,
"LTU","CPI","TOT","AGRWTH","M","2005-03",3.252749,
"LTU","CPI","TOT","AGRWTH","M","2005-04",3.172223,
"LTU","CPI","TOT","AGRWTH","M","2005-05",1.930589,
"LTU","CPI","TOT","AGRWTH","M","2005-06",1.968108,
"LTU","CPI","TOT","AGRWTH","M","2005-07",1.776229,
"LTU","CPI","TOT","AGRWTH","M","2005-08",2.273048,
"LTU","CPI","TOT","AGRWTH","M","2005-09",2.544739,
"LTU","CPI","TOT","AGRWTH","M","2005-10",3.055165,
"LTU","CPI","TOT","AGRWTH","M","2005-11",2.811113,
"LTU","CPI","TOT","AGRWTH","M","2005-12",2.952469,
"LTU","CPI","TOT","AGRWTH","M","2006-01",3.462402,
"LTU","CPI","TOT","AGRWTH","M","2006-02",3.330189,
"LTU","CPI","TOT","AGRWTH","M","2006-03",3.120661,
"LTU","CPI","TOT","AGRWTH","M","2006-04",3.469103,
"LTU","CPI","TOT","AGRWTH","M","2006-05",3.58405,
"LTU","CPI","TOT","AGRWTH","M","2006-06",3.683465,
"LTU","CPI","TOT","AGRWTH","M","2006-07",4.369463,
"LTU","CPI","TOT","AGRWTH","M","2006-08",4.194714,
"LTU","CPI","TOT","AGRWTH","M","2006-09",3.172255,
"LTU","CPI","TOT","AGRWTH","M","2006-10",3.573697,
"LTU","CPI","TOT","AGRWTH","M","2006-11",4.38293,
"LTU","CPI","TOT","AGRWTH","M","2006-12",4.498761,
"LTU","CPI","TOT","AGRWTH","M","2007-01",4.031176,
"LTU","CPI","TOT","AGRWTH","M","2007-02",4.307125,
"LTU","CPI","TOT","AGRWTH","M","2007-03",4.630726,
"LTU","CPI","TOT","AGRWTH","M","2007-04",4.805501,
"LTU","CPI","TOT","AGRWTH","M","2007-05",4.849438,
"LTU","CPI","TOT","AGRWTH","M","2007-06",4.849603,
"LTU","CPI","TOT","AGRWTH","M","2007-07",5.059785,
"LTU","CPI","TOT","AGRWTH","M","2007-08",5.505808,
"LTU","CPI","TOT","AGRWTH","M","2007-09",7.07605,
"LTU","CPI","TOT","AGRWTH","M","2007-10",7.562596,
"LTU","CPI","TOT","AGRWTH","M","2007-11",7.82559,
"LTU","CPI","TOT","AGRWTH","M","2007-12",8.145554,
"LTU","CPI","TOT","AGRWTH","M","2008-01",9.87451,
"LTU","CPI","TOT","AGRWTH","M","2008-02",10.75739,
"LTU","CPI","TOT","AGRWTH","M","2008-03",11.26106,
"LTU","CPI","TOT","AGRWTH","M","2008-04",11.67657,
"LTU","CPI","TOT","AGRWTH","M","2008-05",12.04134,
"LTU","CPI","TOT","AGRWTH","M","2008-06",12.47141,
"LTU","CPI","TOT","AGRWTH","M","2008-07",12.18512,
"LTU","CPI","TOT","AGRWTH","M","2008-08",11.97768,
"LTU","CPI","TOT","AGRWTH","M","2008-09",11.03431,
"LTU","CPI","TOT","AGRWTH","M","2008-10",10.4922,
"LTU","CPI","TOT","AGRWTH","M","2008-11",9.075262,
"LTU","CPI","TOT","AGRWTH","M","2008-12",8.47158,
"LTU","CPI","TOT","AGRWTH","M","2009-01",9.634904,
"LTU","CPI","TOT","AGRWTH","M","2009-02",8.721901,
"LTU","CPI","TOT","AGRWTH","M","2009-03",7.656573,
"LTU","CPI","TOT","AGRWTH","M","2009-04",6.252258,
"LTU","CPI","TOT","AGRWTH","M","2009-05",5.239216,
"LTU","CPI","TOT","AGRWTH","M","2009-06",4.227703,
"LTU","CPI","TOT","AGRWTH","M","2009-07",2.995872,
"LTU","CPI","TOT","AGRWTH","M","2009-08",2.620112,
"LTU","CPI","TOT","AGRWTH","M","2009-09",2.730549,
"LTU","CPI","TOT","AGRWTH","M","2009-10",1.263275,
"LTU","CPI","TOT","AGRWTH","M","2009-11",1.533746,
"LTU","CPI","TOT","AGRWTH","M","2009-12",1.281709,
"LTU","CPI","TOT","AGRWTH","M","2010-01",-0.1419512,
"LTU","CPI","TOT","AGRWTH","M","2010-02",-0.4710313,
"LTU","CPI","TOT","AGRWTH","M","2010-03",-0.2015325,
"LTU","CPI","TOT","AGRWTH","M","2010-04",0.3102428,
"LTU","CPI","TOT","AGRWTH","M","2010-05",0.6509889,
"LTU","CPI","TOT","AGRWTH","M","2010-06",1.045726,
"LTU","CPI","TOT","AGRWTH","M","2010-07",1.870342,
"LTU","CPI","TOT","AGRWTH","M","2010-08",1.818707,
"LTU","CPI","TOT","AGRWTH","M","2010-09",1.801377,
"LTU","CPI","TOT","AGRWTH","M","2010-10",2.72478,
"LTU","CPI","TOT","AGRWTH","M","2010-11",2.68588,
"LTU","CPI","TOT","AGRWTH","M","2010-12",3.828058,
"LTU","CPI","TOT","AGRWTH","M","2011-01",2.925344,
"LTU","CPI","TOT","AGRWTH","M","2011-02",3.062102,
"LTU","CPI","TOT","AGRWTH","M","2011-03",3.795857,
"LTU","CPI","TOT","AGRWTH","M","2011-04",4.432058,
"LTU","CPI","TOT","AGRWTH","M","2011-05",5.017964,
"LTU","CPI","TOT","AGRWTH","M","2011-06",4.831717,
"LTU","CPI","TOT","AGRWTH","M","2011-07",4.553297,
"LTU","CPI","TOT","AGRWTH","M","2011-08",4.438227,
"LTU","CPI","TOT","AGRWTH","M","2011-09",4.543225,
"LTU","CPI","TOT","AGRWTH","M","2011-10",4.162425,
"LTU","CPI","TOT","AGRWTH","M","2011-11",4.384222,
"LTU","CPI","TOT","AGRWTH","M","2011-12",3.403531,
"LTU","CPI","TOT","AGRWTH","M","2012-01",3.355904,
"LTU","CPI","TOT","AGRWTH","M","2012-02",3.688003,
"LTU","CPI","TOT","AGRWTH","M","2012-03",3.638604,
"LTU","CPI","TOT","AGRWTH","M","2012-04",3.181772,
"LTU","CPI","TOT","AGRWTH","M","2012-05",2.484658,
"LTU","CPI","TOT","AGRWTH","M","2012-06",2.542221,
"LTU","CPI","TOT","AGRWTH","M","2012-07",2.799568,
"LTU","CPI","TOT","AGRWTH","M","2012-08",3.344487,
"LTU","CPI","TOT","AGRWTH","M","2012-09",3.376623,
"LTU","CPI","TOT","AGRWTH","M","2012-10",3.115691,
"LTU","CPI","TOT","AGRWTH","M","2012-11",2.755433,
"LTU","CPI","TOT","AGRWTH","M","2012-12",2.832417,
"LTU","CPI","TOT","AGRWTH","M","2013-01",2.646182,
"LTU","CPI","TOT","AGRWTH","M","2013-02",2.190606,
"LTU","CPI","TOT","AGRWTH","M","2013-03",1.536152,
"LTU","CPI","TOT","AGRWTH","M","2013-04",1.236422,
"LTU","CPI","TOT","AGRWTH","M","2013-05",1.369119,
"LTU","CPI","TOT","AGRWTH","M","2013-06",1.201201,
"LTU","CPI","TOT","AGRWTH","M","2013-07",0.5092279,
"LTU","CPI","TOT","AGRWTH","M","2013-08",0.4036836,
"LTU","CPI","TOT","AGRWTH","M","2013-09",0.3704278,
"LTU","CPI","TOT","AGRWTH","M","2013-10",0.4069442,
"LTU","CPI","TOT","AGRWTH","M","2013-11",0.4056273,
"LTU","CPI","TOT","AGRWTH","M","2013-12",0.3645802,
"LTU","CPI","TOT","AGRWTH","M","2014-01",0.1602329,
"LTU","CPI","TOT","AGRWTH","M","2014-02",0.1621564,
"LTU","CPI","TOT","AGRWTH","M","2014-03",0.19807,
"LTU","CPI","TOT","AGRWTH","M","2014-04",0.1976546,
"LTU","CPI","TOT","AGRWTH","M","2014-05",-0.08569877,
"LTU","CPI","TOT","AGRWTH","M","2014-06",0.1588417,
"LTU","CPI","TOT","AGRWTH","M","2014-07",0.3135995,
"LTU","CPI","TOT","AGRWTH","M","2014-08",0.171003,
"LTU","CPI","TOT","AGRWTH","M","2014-09",-0.0946545,
"LTU","CPI","TOT","AGRWTH","M","2014-10",0.104429,
"LTU","CPI","TOT","AGRWTH","M","2014-11",0.2258614,
"LTU","CPI","TOT","AGRWTH","M","2014-12",-0.2636996,
"LTU","CPI","TOT","AGRWTH","M","2015-01",-1.513731,
"LTU","CPI","TOT","AGRWTH","M","2015-02",-1.794778,
"LTU","CPI","TOT","AGRWTH","M","2015-03",-1.388167,
"LTU","CPI","TOT","AGRWTH","M","2015-04",-1.04009,
"LTU","CPI","TOT","AGRWTH","M","2015-05",-0.4597173,
"LTU","CPI","TOT","AGRWTH","M","2015-06",-0.5334384,
"LTU","CPI","TOT","AGRWTH","M","2015-07",-0.4911268,
"LTU","CPI","TOT","AGRWTH","M","2015-08",-1.234884,
"LTU","CPI","TOT","AGRWTH","M","2015-09",-1.049637,
"LTU","CPI","TOT","AGRWTH","M","2015-10",-0.6631446,
"LTU","CPI","TOT","AGRWTH","M","2015-11",-0.3588537,
"LTU","CPI","TOT","AGRWTH","M","2015-12",-0.0847402,
"LTU","CPI","TOT","AGRWTH","M","2016-01",0.8924102,
"LTU","CPI","TOT","AGRWTH","M","2016-02",0.9018464,
"LTU","CPI","TOT","AGRWTH","M","2016-03",1.154892,
"LTU","CPI","TOT","AGRWTH","M","2016-04",1.021167,
"LTU","CPI","TOT","AGRWTH","M","2016-05",0.5131356,
"LTU","CPI","TOT","AGRWTH","M","2016-06",0.6968474,
"LTU","CPI","TOT","AGRWTH","M","2016-07",0.4604371,
"LTU","CPI","TOT","AGRWTH","M","2016-08",0.826815,
"LTU","CPI","TOT","AGRWTH","M","2016-09",0.8381309,
"LTU","CPI","TOT","AGRWTH","M","2016-10",0.8969423,
"LTU","CPI","TOT","AGRWTH","M","2016-11",0.9562371,
"LTU","CPI","TOT","AGRWTH","M","2016-12",1.709296,
"LTU","CPI","TOT","AGRWTH","M","2017-01",2.308049,
"CRI","CPI","TOT","AGRWTH","M","1996-11",13.97119,
"CRI","CPI","TOT","AGRWTH","M","1996-12",13.88739,
"CRI","CPI","TOT","AGRWTH","M","1997-01",14.78372,
"CRI","CPI","TOT","AGRWTH","M","1997-02",14.33183,
"CRI","CPI","TOT","AGRWTH","M","1997-03",14.94211,
"CRI","CPI","TOT","AGRWTH","M","1997-04",15.59676,
"CRI","CPI","TOT","AGRWTH","M","1997-05",14.27691,
"CRI","CPI","TOT","AGRWTH","M","1997-06",13.62392,
"CRI","CPI","TOT","AGRWTH","M","1997-07",13.27589,
"CRI","CPI","TOT","AGRWTH","M","1997-08",13.4478,
"CRI","CPI","TOT","AGRWTH","M","1997-09",11.97384,
"CRI","CPI","TOT","AGRWTH","M","1997-10",10.72816,
"CRI","CPI","TOT","AGRWTH","M","1997-11",11.45123,
"CRI","CPI","TOT","AGRWTH","M","1997-12",11.20038,
"CRI","CPI","TOT","AGRWTH","M","1998-01",10.69033,
"CRI","CPI","TOT","AGRWTH","M","1998-02",11.10957,
"CRI","CPI","TOT","AGRWTH","M","1998-03",11.06736,
"CRI","CPI","TOT","AGRWTH","M","1998-04",10.48303,
"CRI","CPI","TOT","AGRWTH","M","1998-05",10.75346,
"CRI","CPI","TOT","AGRWTH","M","1998-06",10.77705,
"CRI","CPI","TOT","AGRWTH","M","1998-07",11.69785,
"CRI","CPI","TOT","AGRWTH","M","1998-08",12.7023,
"CRI","CPI","TOT","AGRWTH","M","1998-09",12.71354,
"CRI","CPI","TOT","AGRWTH","M","1998-10",12.87155,
"CRI","CPI","TOT","AGRWTH","M","1998-11",12.46928,
"CRI","CPI","TOT","AGRWTH","M","1998-12",12.35518,
"CRI","CPI","TOT","AGRWTH","M","1999-01",12.58679,
"CRI","CPI","TOT","AGRWTH","M","1999-02",12.2693,
"CRI","CPI","TOT","AGRWTH","M","1999-03",10.68602,
"CRI","CPI","TOT","AGRWTH","M","1999-04",9.938244,
"CRI","CPI","TOT","AGRWTH","M","1999-05",9.997564,
"CRI","CPI","TOT","AGRWTH","M","1999-06",10.63864,
"CRI","CPI","TOT","AGRWTH","M","1999-07",9.063193,
"CRI","CPI","TOT","AGRWTH","M","1999-08",7.537065,
"CRI","CPI","TOT","AGRWTH","M","1999-09",8.66516,
"CRI","CPI","TOT","AGRWTH","M","1999-10",9.919988,
"CRI","CPI","TOT","AGRWTH","M","1999-11",9.50738,
"CRI","CPI","TOT","AGRWTH","M","1999-12",10.11377,
"CRI","CPI","TOT","AGRWTH","M","2000-01",10.09195,
"CRI","CPI","TOT","AGRWTH","M","2000-02",10.88392,
"CRI","CPI","TOT","AGRWTH","M","2000-03",12.05304,
"CRI","CPI","TOT","AGRWTH","M","2000-04",11.52115,
"CRI","CPI","TOT","AGRWTH","M","2000-05",10.53913,
"CRI","CPI","TOT","AGRWTH","M","2000-06",10.49643,
"CRI","CPI","TOT","AGRWTH","M","2000-07",11.67181,
"CRI","CPI","TOT","AGRWTH","M","2000-08",11.74751,
"CRI","CPI","TOT","AGRWTH","M","2000-09",11.43779,
"CRI","CPI","TOT","AGRWTH","M","2000-10",10.51943,
"CRI","CPI","TOT","AGRWTH","M","2000-11",10.40084,
"CRI","CPI","TOT","AGRWTH","M","2000-12",10.24914,
"CRI","CPI","TOT","AGRWTH","M","2001-01",9.825491,
"CRI","CPI","TOT","AGRWTH","M","2001-02",9.504367,
"CRI","CPI","TOT","AGRWTH","M","2001-03",10.62359,
"CRI","CPI","TOT","AGRWTH","M","2001-04",12.4091,
"CRI","CPI","TOT","AGRWTH","M","2001-05",13.26323,
"CRI","CPI","TOT","AGRWTH","M","2001-06",12.06522,
"CRI","CPI","TOT","AGRWTH","M","2001-07",11.28088,
"CRI","CPI","TOT","AGRWTH","M","2001-08",11.42977,
"CRI","CPI","TOT","AGRWTH","M","2001-09",11.68597,
"CRI","CPI","TOT","AGRWTH","M","2001-10",10.97292,
"CRI","CPI","TOT","AGRWTH","M","2001-11",11.03818,
"CRI","CPI","TOT","AGRWTH","M","2001-12",10.9544,
"CRI","CPI","TOT","AGRWTH","M","2002-01",10.65908,
"CRI","CPI","TOT","AGRWTH","M","2002-02",9.889673,
"CRI","CPI","TOT","AGRWTH","M","2002-03",8.888221,
"CRI","CPI","TOT","AGRWTH","M","2002-04",7.724494,
"CRI","CPI","TOT","AGRWTH","M","2002-05",7.663287,
"CRI","CPI","TOT","AGRWTH","M","2002-06",8.047498,
"CRI","CPI","TOT","AGRWTH","M","2002-07",8.96874,
"CRI","CPI","TOT","AGRWTH","M","2002-08",9.39076,
"CRI","CPI","TOT","AGRWTH","M","2002-09",9.161097,
"CRI","CPI","TOT","AGRWTH","M","2002-10",9.887925,
"CRI","CPI","TOT","AGRWTH","M","2002-11",10.04655,
"CRI","CPI","TOT","AGRWTH","M","2002-12",9.683616,
"CRI","CPI","TOT","AGRWTH","M","2003-01",9.171415,
"CRI","CPI","TOT","AGRWTH","M","2003-02",9.566983,
"CRI","CPI","TOT","AGRWTH","M","2003-03",9.42105,
"CRI","CPI","TOT","AGRWTH","M","2003-04",10.28346,
"CRI","CPI","TOT","AGRWTH","M","2003-05",10.17302,
"CRI","CPI","TOT","AGRWTH","M","2003-06",10.20919,
"CRI","CPI","TOT","AGRWTH","M","2003-07",9.487936,
"CRI","CPI","TOT","AGRWTH","M","2003-08",8.653489,
"CRI","CPI","TOT","AGRWTH","M","2003-09",8.365882,
"CRI","CPI","TOT","AGRWTH","M","2003-10",8.914291,
"CRI","CPI","TOT","AGRWTH","M","2003-11",9.331777,
"CRI","CPI","TOT","AGRWTH","M","2003-12",9.866591,
"CRI","CPI","TOT","AGRWTH","M","2004-01",11.02127,
"CRI","CPI","TOT","AGRWTH","M","2004-02",11.54656,
"CRI","CPI","TOT","AGRWTH","M","2004-03",11.34117,
"CRI","CPI","TOT","AGRWTH","M","2004-04",11.28791,
"CRI","CPI","TOT","AGRWTH","M","2004-05",11.44767,
"CRI","CPI","TOT","AGRWTH","M","2004-06",11.88725,
"CRI","CPI","TOT","AGRWTH","M","2004-07",12.43419,
"CRI","CPI","TOT","AGRWTH","M","2004-08",13.05355,
"CRI","CPI","TOT","AGRWTH","M","2004-09",13.7816,
"CRI","CPI","TOT","AGRWTH","M","2004-10",13.31456,
"CRI","CPI","TOT","AGRWTH","M","2004-11",13.2895,
"CRI","CPI","TOT","AGRWTH","M","2004-12",13.1297,
"CRI","CPI","TOT","AGRWTH","M","2005-01",13.41447,
"CRI","CPI","TOT","AGRWTH","M","2005-02",13.19346,
"CRI","CPI","TOT","AGRWTH","M","2005-03",13.61299,
"CRI","CPI","TOT","AGRWTH","M","2005-04",13.66238,
"CRI","CPI","TOT","AGRWTH","M","2005-05",14.45453,
"CRI","CPI","TOT","AGRWTH","M","2005-06",13.76351,
